# Observation File: northHGUs.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [s]
# -----------------------------------------------------------------------------
# Observation Name: North Typical1 Reach Outflow [mol/h]
# Region: North_Typ1_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Typical2 Reach Outflow [mol/h]
# Region: North_Typ2_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Wet Reach Outflow [mol/h]
# Region: North_Wet_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Typical1 Reach Depth to Water [m]
# Region: North_Typ1_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Typical2 Reach Depth to Water [m]
# Region: North_Typ2_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Wet Reach Depth to Water [m] 
# Region: North_Wet_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Typical1 Reach Saturation
# Region: North_Typ1_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Typical2 Reach Saturation
# Region: North_Typ2_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Wet Reach Saturation
# Region: North_Wet_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Typical1 Reach Exfiltration [mol/h]
# Region: North_Typ1_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Typical2 Reach Exfiltration [mol/h]
# Region: North_Typ2_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Wet Reach Exfiltration [mol/h]
# Region: North_Wet_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Typical1 Reach Water Content [mol]
# Region: North_Typ1_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Typical2 Reach Water Content [mol]
# Region: North_Typ2_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Wet Reach Water Content [mol]
# Region: North_Wet_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# =============================================================================
"time [s]","North Typical1 Reach Outflow [mol/h]","North Typical2 Reach Outflow [mol/h]","North Wet Reach Outflow [mol/h]","North Typical1 Reach Depth to Water [m]","North Typical2 Reach Depth to Water [m]","North Wet Reach Depth to Water [m] ","North Typical1 Reach Saturation","North Typical2 Reach Saturation","North Wet Reach Saturation","North Typical1 Reach Exfiltration [mol/h]","North Typical2 Reach Exfiltration [mol/h]","North Wet Reach Exfiltration [mol/h]","North Typical1 Reach Water Content [mol]","North Typical2 Reach Water Content [mol]","North Wet Reach Water Content [mol]"
5.083200000000e+07,1.260931649605e+05,-9.770231418595e+03,-8.863880418436e+04,1.017381863327e+00,9.586394906687e-01,8.348508336504e-01,9.959742395313e-01,9.964628877165e-01,9.972025768024e-01,3.415185375828e+04,9.430534473145e+03,7.720456524393e+04,6.622157241105e+09,2.837329815478e+09,6.268710563285e+09
5.083560000000e+07,1.110941178883e+05,-7.093487658447e+03,-7.712310933045e+04,1.017989437845e+00,9.586394906687e-01,8.354043992804e-01,9.959643752967e-01,9.964529860465e-01,9.971934322889e-01,2.691149387064e+04,6.610745750040e+03,6.668883260579e+04,6.622080691091e+09,2.837294240212e+09,6.268643298707e+09
5.083920000000e+07,8.997875603172e+04,-4.199305833495e+03,-6.249865179329e+04,1.018744750870e+00,9.600887097360e-01,8.363295833403e-01,9.959502398405e-01,9.964386327842e-01,9.971806289211e-01,1.762575852732e+04,3.740231649305e+03,5.404945609754e+04,6.621971097242e+09,2.837242791685e+09,6.268549309278e+09
5.084280000000e+07,8.258999363844e+04,-4.175795106124e+03,-6.093518405786e+04,1.019355952778e+00,9.600887097360e-01,8.371441288149e-01,9.959380629602e-01,9.964262057632e-01,9.971695740511e-01,1.885134408992e+04,4.156931199037e+03,5.657726079070e+04,6.621876627240e+09,2.837198272479e+09,6.268468148966e+09
5.084640000000e+07,6.420109380159e+04,-1.663150047687e+03,-4.731165882877e+04,1.021137403245e+00,9.627480026838e-01,8.379345994558e-01,9.959205272825e-01,9.964084112911e-01,9.971538801696e-01,7.860107203273e+03,9.516962661349e+01,4.131741476520e+04,6.621740680534e+09,2.837134560575e+09,6.268353038010e+09
5.085000000000e+07,0.000000000000e+00,0.000000000000e+00,-1.633229349520e+03,1.042260585198e+00,9.946847500610e-01,8.709577149940e-01,9.958487878200e-01,9.963365442965e-01,9.970851972309e-01,-4.519496598138e+04,-1.404276432201e+04,-2.023229120062e+04,6.621186358227e+09,2.836878187602e+09,6.267851890082e+09
5.085360000000e+07,0.000000000000e+00,0.000000000000e+00,-6.810277986161e+03,1.037715647629e+00,9.912520286222e-01,8.559479953342e-01,9.958378838364e-01,9.963258117900e-01,9.970785851664e-01,-9.120188475134e+02,-2.486672299156e+03,1.469240420593e+04,6.621101446698e+09,2.836839763892e+09,6.267803092093e+09
5.085720000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.046566874772e+00,1.004946001720e+00,8.776756655589e-01,9.957866196754e-01,9.962765695629e-01,9.970323136363e-01,-1.586755276242e+04,-1.074173198178e+04,-6.459141037334e+03,6.620705501139e+09,2.836664125260e+09,6.267465393565e+09
5.086080000000e+07,0.000000000000e+00,0.000000000000e+00,-1.356618271900e+02,1.057339154759e+00,1.008296362290e+00,8.853431962219e-01,9.957461969841e-01,9.962383432234e-01,9.969971173619e-01,-8.170458170912e+03,-9.408288337927e+03,-1.552584699992e+03,6.620393367141e+09,2.836527775982e+09,6.267208596984e+09
5.086440000000e+07,0.000000000000e+00,0.000000000000e+00,-1.437275898886e+03,1.055000829988e+00,1.002529380656e+00,8.713008765869e-01,9.957325790170e-01,9.962264347100e-01,9.969891059232e-01,5.633110718880e+03,-5.394843308592e+03,7.423869693733e+03,6.620287728029e+09,2.836485089264e+09,6.267149596219e+09
5.086800000000e+07,0.000000000000e+00,0.000000000000e+00,-3.632705335285e+03,1.055460467160e+00,1.007420145428e+00,8.714072672346e-01,9.957102876805e-01,9.962048696799e-01,9.969712932086e-01,-6.770390559288e+03,-6.560207579095e+03,4.959777921773e+03,6.620114859186e+09,2.836407950666e+09,6.267018823431e+09
5.087160000000e+07,0.000000000000e+00,0.000000000000e+00,-3.217773002571e+04,1.049687019276e+00,9.983495776611e-01,8.608545356890e-01,9.957125242322e-01,9.962050309501e-01,9.969728997028e-01,-8.399640995367e+03,1.954415098429e+02,4.284377420362e+04,6.620130496243e+09,2.836408214444e+09,6.267029704142e+09
5.087520000000e+07,2.082674681757e+04,0.000000000000e+00,-4.767350114550e+04,1.046309598441e+00,9.967185272598e-01,8.570874057223e-01,9.957150542313e-01,9.962051428747e-01,9.969741336735e-01,-5.760649116965e+03,2.296337590096e+03,5.172369500305e+04,6.620148762567e+09,2.836408298274e+09,6.267037689883e+09
5.087880000000e+07,5.296062076915e+04,0.000000000000e+00,-5.415882660290e+04,1.045336726486e+00,9.931200925028e-01,8.543492364752e-01,9.957157107672e-01,9.962049693824e-01,9.969748594948e-01,9.690755075687e+03,2.699469663406e+03,5.579584446977e+04,6.620152859810e+09,2.836407385421e+09,6.267041992466e+09
5.088240000000e+07,6.570390526146e+04,-1.786332602861e+03,-5.928375108914e+04,1.043920661290e+00,9.890263752569e-01,8.519477270627e-01,9.957160832560e-01,9.962045683248e-01,9.969753358170e-01,1.233901660703e+04,1.535497384198e+03,5.940169066667e+04,6.620154833411e+09,2.836405687145e+09,6.267044518031e+09
5.088600000000e+07,7.376719794415e+04,-2.782787332945e+03,-6.293677186899e+04,1.041074337267e+00,9.870210881308e-01,8.505516189036e-01,9.957162108517e-01,9.962038313841e-01,9.969755512816e-01,1.438241686191e+04,2.639690491914e+03,6.133033055563e+04,6.620154998307e+09,2.836402778928e+09,6.267045180169e+09
5.088960000000e+07,7.919815723697e+04,-3.317604460539e+03,-6.540178652265e+04,1.039802188389e+00,9.865110175972e-01,8.493876658006e-01,9.957161395696e-01,9.962028875585e-01,9.969755611590e-01,1.605898673832e+04,3.308283469841e+03,6.282763576293e+04,6.620153708640e+09,2.836399140803e+09,6.267044395242e+09
5.089320000000e+07,8.311019678553e+04,-3.720732096160e+03,-6.720830181407e+04,1.038737528913e+00,9.836957938189e-01,8.489984299713e-01,9.957159027916e-01,9.962017880525e-01,9.969754046488e-01,1.747417712303e+04,3.820730054306e+03,6.402959607355e+04,6.620151212293e+09,2.836394953487e+09,6.267042443170e+09
5.089680000000e+07,8.613377201542e+04,-4.041753936634e+03,-6.863982071461e+04,1.038737528913e+00,9.829483792405e-01,8.484273949905e-01,9.957155231842e-01,9.962005619837e-01,9.969751087127e-01,1.868726221019e+04,4.255887863595e+03,6.502646334096e+04,6.620147673777e+09,2.836390319881e+09,6.267039516786e+09
5.090040000000e+07,8.861743732026e+04,-4.332109287993e+03,-6.983927749440e+04,1.038449837630e+00,9.820465245039e-01,8.484273949905e-01,9.957150199510e-01,9.961992258250e-01,9.969746933374e-01,1.974723587115e+04,4.653469998044e+03,6.586821929664e+04,6.620143233424e+09,2.836385298942e+09,6.267035757555e+09
5.090400000000e+07,9.072095335596e+04,-4.570238575089e+03,-7.085811722866e+04,1.038449837630e+00,9.795277154238e-01,8.481016961141e-01,9.957144098693e-01,9.961978020278e-01,9.969741742520e-01,2.067605929317e+04,4.982070829443e+03,6.659149101605e+04,6.620138014013e+09,2.836379970407e+09,6.267031276520e+09
5.090760000000e+07,9.254042892068e+04,-4.767507816107e+03,-7.173246050964e+04,1.038449837630e+00,9.795277154238e-01,8.481016961141e-01,9.957137082706e-01,9.961963087450e-01,9.969735613986e-01,2.150510563345e+04,5.258605740297e+03,6.722325184802e+04,6.620132127626e+09,2.836374398324e+09,6.267026143750e+09
5.091120000000e+07,9.413355769542e+04,-4.935565306000e+03,-7.249111374780e+04,1.038077364610e+00,9.789042382130e-01,8.477566704963e-01,9.957129255983e-01,9.961947595312e-01,9.969728654004e-01,2.224686342153e+04,5.497035696376e+03,6.777814240737e+04,6.620125650259e+09,2.836368630505e+09,6.267020434356e+09
5.091480000000e+07,9.297694149950e+04,-4.681097219701e+03,-7.101462235747e+04,1.038077364610e+00,9.789042382130e-01,8.477566704963e-01,9.957111617175e-01,9.961923139130e-01,9.969713190194e-01,2.122111815933e+04,5.012056253696e+03,6.588719309880e+04,6.620111617682e+09,2.836359664012e+09,6.267008537190e+09
5.091840000000e+07,8.110935545484e+04,-2.927632734808e+03,-6.105617929151e+04,1.038077364610e+00,9.804295701604e-01,8.487168868158e-01,9.957050399835e-01,9.961855480264e-01,9.969659787563e-01,1.403100906697e+04,2.161067069917e+03,5.513810933551e+04,6.620063918510e+09,2.836335260254e+09,6.266968939952e+09
5.092200000000e+07,4.554231460508e+04,0.000000000000e+00,-3.377623761261e+04,1.038846480508e+00,9.908566304422e-01,8.513610390778e-01,9.956874538327e-01,9.961670577816e-01,9.969504946266e-01,-6.555406371155e+03,-3.374359140171e+03,2.516499819717e+04,6.619927601387e+09,2.836268984111e+09,6.266855282267e+09
5.092560000000e+07,1.082292259117e+04,0.000000000000e+00,-1.375338035287e+04,1.047590094090e+00,9.989839161058e-01,8.571293075998e-01,9.956628025677e-01,9.961405998629e-01,9.969285278626e-01,-2.124385597156e+04,-4.826407442888e+03,7.445748691578e+03,6.619736627904e+09,2.836174408514e+09,6.266694391173e+09
5.092920000000e+07,1.641783174353e+04,0.000000000000e+00,-2.532724216118e+04,1.047590094090e+00,9.978122654392e-01,8.529845427852e-01,9.956509915162e-01,9.961282490220e-01,9.969184320023e-01,-4.375885850070e+03,-2.943156761072e+03,2.998619104927e+04,6.619644866862e+09,2.836130154285e+09,6.266620335892e+09
5.093280000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.071726106048e+00,1.023489372301e+00,8.998006586512e-01,9.955708036127e-01,9.960493356068e-01,9.968427788194e-01,-3.414915889260e+04,-1.708350768795e+04,-2.013721096246e+04,6.619026353776e+09,2.835848975493e+09,6.266069319160e+09
5.093640000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.070835254423e+00,1.024765254492e+00,8.943166869646e-01,9.955475338514e-01,9.960278761013e-01,9.968253970250e-01,-2.110211086017e+03,-8.884750632153e+03,-3.382094766035e+02,6.618846791008e+09,2.835772352160e+09,6.265942164538e+09
5.094000000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.099317246890e+00,1.037889188737e+00,9.187108156013e-01,9.954601141460e-01,9.959444080131e-01,9.967431924360e-01,-2.292831451573e+04,-2.035569742153e+04,-1.486274100045e+04,6.618173736315e+09,2.835475298411e+09,6.265345750726e+09
5.094360000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.097381866559e+00,1.036669275240e+00,9.100314016809e-01,9.954391245231e-01,9.959262947444e-01,9.967289775358e-01,-8.730226972685e+02,-1.158834619355e+04,-4.093975450933e+03,6.618011687960e+09,2.835410498501e+09,6.265241162170e+09
5.094720000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.105750236795e+00,1.040449677624e+00,9.240601627225e-01,9.953884536198e-01,9.958786508906e-01,9.966840500419e-01,-1.387190847803e+04,-1.597604613931e+04,-9.127548633040e+03,6.617621238703e+09,2.835240732712e+09,6.264914485850e+09
5.095080000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.110260076625e+00,1.048743158726e+00,9.224521631959e-01,9.953545385385e-01,9.958475283700e-01,9.966563192528e-01,-8.533951956897e+03,-1.403814208328e+04,-6.873446010293e+03,6.617359643281e+09,2.835129688241e+09,6.264712175188e+09
5.095440000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.114854264248e+00,1.048743158726e+00,9.157643749124e-01,9.953358799371e-01,9.958307522397e-01,9.966436352287e-01,-6.439857258585e+03,-1.140565895686e+04,-3.654204841475e+03,6.617215130314e+09,2.835069587740e+09,6.264618675333e+09
5.095800000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.108783892783e+00,1.042953573770e+00,9.063152427151e-01,9.953391321065e-01,9.958343086807e-01,9.966518896211e-01,-2.719233182091e+03,-6.602983809102e+03,5.586181091988e+03,6.617238789643e+09,2.835081735217e+09,6.264676934385e+09
5.096160000000e+07,0.000000000000e+00,0.000000000000e+00,-5.912499046141e+02,1.109867782972e+00,1.035582744232e+00,8.972084000299e-01,9.953434693866e-01,9.958378751662e-01,9.966598128527e-01,-3.847921851158e+03,-4.576869688510e+03,1.212914655354e+04,6.617270736490e+09,2.835093960610e+09,6.264733123059e+09
5.096520000000e+07,0.000000000000e+00,0.000000000000e+00,-1.287364569695e+04,1.106079124561e+00,1.030729139972e+00,8.880157862845e-01,9.953469144294e-01,9.958409261961e-01,9.966661462829e-01,3.655690385393e+02,-3.289998645677e+03,2.547330526485e+04,6.617295999469e+09,2.835104400775e+09,6.264777941361e+09
5.096880000000e+07,0.000000000000e+00,0.000000000000e+00,-2.324815543009e+04,1.104372212932e+00,1.029026527547e+00,8.854676433182e-01,9.953495006118e-01,9.958435566700e-01,9.966716186704e-01,6.295112002976e+03,-2.174744557374e+03,3.182525734792e+04,6.617314920192e+09,2.835113379485e+09,6.264816485408e+09
5.097240000000e+07,0.000000000000e+00,0.000000000000e+00,-2.864725440567e+04,1.100567384553e+00,1.026553101678e+00,8.830614372175e-01,9.953552458775e-01,9.958458767963e-01,9.966765231914e-01,-1.793853846829e+04,-1.347595957735e+03,3.579642393601e+04,6.617357351057e+09,2.835121282279e+09,6.264850968900e+09
5.097600000000e+07,0.000000000000e+00,0.000000000000e+00,-3.172007354875e+04,1.098741581097e+00,1.024701345641e+00,8.815758966289e-01,9.953603946477e-01,9.958479604206e-01,9.966809914374e-01,-1.429080233918e+04,-7.190493596196e+02,3.875607060026e+04,6.617395391535e+09,2.835128366263e+09,6.264882368897e+09
5.097960000000e+07,0.000000000000e+00,0.000000000000e+00,-3.622219428473e+04,1.095164997405e+00,1.023055949301e+00,8.786861662626e-01,9.953662544893e-01,9.958498559202e-01,9.966851375135e-01,-2.099051785275e+04,-2.093279870176e+02,4.083666244085e+04,6.617438765079e+09,2.835134798536e+09,6.264911520797e+09
5.098320000000e+07,7.511015932288e+03,0.000000000000e+00,-3.970528866455e+04,1.088271407693e+00,1.015566440953e+00,8.786861662626e-01,9.953716945872e-01,9.958518172118e-01,9.966889949469e-01,-2.112750972793e+04,-6.099082351157e+02,4.273474330285e+04,6.617479621986e+09,2.835141470109e+09,6.264938621624e+09
5.098680000000e+07,2.696183893751e+04,0.000000000000e+00,-4.177309086345e+04,1.081538884073e+00,1.014836505694e+00,8.762386922695e-01,9.953756119970e-01,9.958535919669e-01,9.966925956660e-01,-8.045155641732e+03,-6.319883118057e+01,4.436315341818e+04,6.617508821335e+09,2.835147479681e+09,6.264963915017e+09
5.099040000000e+07,3.389944426083e+04,0.000000000000e+00,-4.337881963950e+04,1.080590090501e+00,1.014259214160e+00,8.748703362063e-01,9.953792422246e-01,9.958552725531e-01,9.966961167547e-01,-5.569435975277e+03,4.034759081181e+02,4.442539366826e+04,6.617535879036e+09,2.835153171226e+09,6.264988680545e+09
5.099400000000e+07,3.907454830414e+04,0.000000000000e+00,-4.502857016799e+04,1.075288430622e+00,1.014259214160e+00,8.717555026480e-01,9.953826463652e-01,9.958568179433e-01,9.966994425687e-01,-3.407926257200e+03,7.865266509042e+02,4.561243233912e+04,6.617561281060e+09,2.835158387250e+09,6.265012054140e+09
5.099760000000e+07,4.325338654295e+04,0.000000000000e+00,-4.654168252317e+04,1.074960913460e+00,1.012276247642e+00,8.712673050499e-01,9.953858655370e-01,9.958582420416e-01,9.967025467845e-01,-1.454110285071e+03,1.110952584505e+03,4.700527171551e+04,6.617585335097e+09,2.835163179165e+09,6.265033854599e+09
5.100120000000e+07,4.596970267427e+04,0.000000000000e+00,-4.731136285088e+04,1.072492936843e+00,1.012276247642e+00,8.710612544361e-01,9.953886367170e-01,9.958593124868e-01,9.967052389426e-01,-2.906728653004e+02,1.263665444125e+03,4.752880647858e+04,6.617605987314e+09,2.835166718751e+09,6.265052698703e+09
5.100480000000e+07,3.940695720774e+04,0.000000000000e+00,-4.092238117808e+04,1.072492936843e+00,1.012276247642e+00,8.713041151227e-01,9.953873305377e-01,9.958561148017e-01,9.967043320208e-01,-5.444542216042e+03,-1.013454901696e+02,3.899945240957e+04,6.617595198372e+09,2.835155043402e+09,6.265045303457e+09
5.100840000000e+07,0.000000000000e+00,0.000000000000e+00,-9.474143323649e+03,1.074872610183e+00,1.016930690048e+00,8.802371414767e-01,9.953650344205e-01,9.958305658140e-01,9.966844012090e-01,-3.443621320448e+04,-6.707713030008e+03,-9.797098107808e+02,6.617422211589e+09,2.835063748403e+09,6.264899092852e+09
5.101200000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.091844030176e+00,1.035071029398e+00,9.008342552059e-01,9.953206988177e-01,9.957864026947e-01,9.966448896074e-01,-1.981349876901e+04,-1.136041662697e+04,-7.562539165547e+03,6.617080256968e+09,2.834906359320e+09,6.264610830169e+09
5.101560000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.117194126560e+00,1.051401641272e+00,9.229971377512e-01,9.952448548317e-01,9.957116526925e-01,9.965746166692e-01,-2.035487912284e+04,-1.234690166291e+04,-1.300695577735e+04,6.616496683098e+09,2.834640434666e+09,6.264100947688e+09
5.101920000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.116664059065e+00,1.050181727774e+00,9.140263590396e-01,9.952319906248e-01,9.956999463133e-01,9.965683684738e-01,-3.045202632197e+02,-5.841117268075e+03,-1.684645907474e+03,6.616397491816e+09,2.834598520748e+09,6.264054522454e+09
5.102280000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.134370563756e+00,1.055441566368e+00,9.271077636935e-01,9.951812884422e-01,9.956492807141e-01,9.965226824224e-01,-1.801549497880e+04,-8.891616356132e+03,-7.471278763205e+03,6.616007000681e+09,2.834418183048e+09,6.263722592198e+09
5.102640000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.146162653923e+00,1.072961189625e+00,9.544168129783e-01,9.950994639706e-01,9.955686428198e-01,9.964464055749e-01,-2.362304893281e+04,-1.347325334054e+04,-1.610580723847e+04,6.615378005906e+09,2.834131666701e+09,6.263170246358e+09
5.103000000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.152330582056e+00,1.078322713817e+00,9.581185791656e-01,9.950583999290e-01,9.955302105749e-01,9.964128375147e-01,-5.247010485423e+03,-1.109534675130e+04,-1.143253358865e+04,6.615062171657e+09,2.833994849393e+09,6.262926145025e+09
5.103360000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.156835099720e+00,1.081402215832e+00,9.673293519964e-01,9.950105304473e-01,9.954845918743e-01,9.963719318409e-01,-1.114871577350e+04,-1.215786649493e+04,-1.316416348561e+04,6.614693994627e+09,2.833832549014e+09,6.262629128081e+09
5.103720000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.162362415097e+00,1.080584611108e+00,9.675620994569e-01,9.949917605692e-01,9.954681137512e-01,9.963605986159e-01,-3.692421099476e+03,-9.920812255829e+03,-8.871809004333e+03,6.614549078169e+09,2.833773600447e+09,6.262545432549e+09
5.104080000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.161535761982e+00,1.078985260572e+00,9.643326101467e-01,9.949785444121e-01,9.954567690867e-01,9.963545649255e-01,-2.698748002096e+03,-8.747483455031e+03,-6.535130785760e+03,6.614446685725e+09,2.833732843359e+09,6.262500029389e+09
5.104440000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.157017731583e+00,1.074921418864e+00,9.514192573144e-01,9.949809681152e-01,9.954604072392e-01,9.963636988892e-01,-8.521310823129e+02,-6.704208235830e+03,-2.251072142051e+03,6.614464371423e+09,2.833745279049e+09,6.262564477962e+09
5.104800000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.151400279354e+00,1.073238594401e+00,9.410477604350e-01,9.949859002479e-01,9.954657187354e-01,9.963743433569e-01,-2.667134686320e+03,-5.470081543576e+03,1.846127929601e+03,6.614501229554e+09,2.833763679025e+09,6.262640087341e+09
5.105160000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.147030676913e+00,1.071176539470e+00,9.340820312507e-01,9.949908583420e-01,9.954706311722e-01,9.963842222074e-01,-2.750013667372e+03,-4.612346796847e+03,6.351408210470e+03,6.614538234416e+09,2.833780706226e+09,6.262710407244e+09
5.105520000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.144198244983e+00,1.068421939767e+00,9.293881310208e-01,9.949953905828e-01,9.954751592152e-01,9.963933289798e-01,6.465215287855e+02,-3.769501948996e+03,1.050475906593e+04,6.614572105629e+09,2.833796414271e+09,6.262775351017e+09
5.105880000000e+07,0.000000000000e+00,0.000000000000e+00,-2.983167755223e+03,1.142661267090e+00,1.066207756826e+00,9.227290851081e-01,9.950003662029e-01,9.954794391060e-01,9.964016369026e-01,-2.375924648385e+03,-3.213098123751e+03,1.538407687681e+04,6.614609309534e+09,2.833811273438e+09,6.262834442757e+09
5.106240000000e+07,0.000000000000e+00,0.000000000000e+00,-9.737558468086e+03,1.140638405175e+00,1.058895178504e+00,9.175431956129e-01,9.950059529417e-01,9.954835024199e-01,9.964095354161e-01,-9.069131341497e+03,-2.720845920753e+03,1.961549687580e+04,6.614651118987e+09,2.833825389973e+09,6.262890633875e+09
5.106600000000e+07,0.000000000000e+00,0.000000000000e+00,-1.551616783403e+04,1.138687512623e+00,1.055635333428e+00,9.144547960758e-01,9.950108036080e-01,9.954873748176e-01,9.964171894378e-01,-4.653551929184e+03,-2.285593328724e+03,2.168211415366e+04,6.614687481532e+09,2.833838850402e+09,6.262945089643e+09
5.106960000000e+07,0.000000000000e+00,0.000000000000e+00,-1.914082895282e+04,1.137225315640e+00,1.054177542351e+00,9.133312018327e-01,9.950151571843e-01,9.954910824013e-01,9.964244253523e-01,-1.275460505746e+03,-1.912777031753e+03,2.444070484170e+04,6.614720112800e+09,2.833851741617e+09,6.262996555682e+09
5.107320000000e+07,0.000000000000e+00,0.000000000000e+00,-2.166245317173e+04,1.136810321088e+00,1.049130253345e+00,9.085676022831e-01,9.950192367948e-01,9.954946427190e-01,9.964312775061e-01,4.546504953201e+02,-1.583945560860e+03,2.689287278084e+04,6.614750719552e+09,2.833864123014e+09,6.263045304482e+09
5.107680000000e+07,0.000000000000e+00,0.000000000000e+00,-2.360475977090e+04,1.134757527427e+00,1.047198044864e+00,9.081447166609e-01,9.950241172711e-01,9.954980727592e-01,9.964377968135e-01,-5.774030528299e+03,-1.291813969514e+03,2.895478306501e+04,6.614787240768e+09,2.833876051853e+09,6.263091706061e+09
5.108040000000e+07,0.000000000000e+00,0.000000000000e+00,-2.521875183512e+04,1.129989251316e+00,1.047198044864e+00,9.061224824593e-01,9.950312776574e-01,9.955013881011e-01,9.964440229574e-01,-2.343818265319e+04,-1.032455437658e+03,3.072387222336e+04,6.614840775165e+09,2.833887581304e+09,6.263136041678e+09
5.108400000000e+07,0.000000000000e+00,0.000000000000e+00,-2.660072407044e+04,1.128112386644e+00,1.046687974330e+00,9.050536149144e-01,9.950379134701e-01,9.955045971167e-01,9.964499876451e-01,-2.004648146885e+04,-7.995624662396e+02,3.225785768715e+04,6.614890403417e+09,2.833898739687e+09,6.263178535005e+09
5.108760000000e+07,0.000000000000e+00,0.000000000000e+00,-3.012164962174e+04,1.127675598725e+00,1.046687974330e+00,9.040208772747e-01,9.950443352833e-01,9.955074562980e-01,9.964557468319e-01,-1.896414700061e+04,3.138317058792e+02,3.331213032493e+04,6.614938461040e+09,2.833908677377e+09,6.263219612780e+09
