# Observation File: southHGUs.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [s]
# -----------------------------------------------------------------------------
# Observation Name: South Flume Outflow [mol/h]
# Region: South_Flume_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Incised Reach Outflow [mol/h]
# Region: South_Incised_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Typical Reach Outflow [mol/h]
# Region: South_Typ_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Wet Reach Outflow [mol/h]
# Region: South_Wet_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Incised Reach Depth to Water [m]
# Region: South_Incised_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Typical Reach Depth to Water [m]
# Region: South_Typ_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Wet Reach Depth to Water [m] 
# Region: South_Wet_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Incised Reach Saturation
# Region: South_Incised_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Typical Reach Saturation
# Region: South_Typ_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Wet Reach Saturation
# Region: South_Wet_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Incised Reach Exfiltration [mol/h]
# Region: South_Incised_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Typical Reach Exfiltration [mol/h]
# Region: South_Typ_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Wet Reach Exfiltration [mol/h]
# Region: South_Wet_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Incised Reach Water Content [mol]
# Region: South_Incised_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Typical Reach Water Content [mol]
# Region: South_Typ_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Wet Reach Water Content [mol]
# Region: South_Wet_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# =============================================================================
"time [s]","South Flume Outflow [mol/h]","South Incised Reach Outflow [mol/h]","South Typical Reach Outflow [mol/h]","South Wet Reach Outflow [mol/h]","South Incised Reach Depth to Water [m]","South Typical Reach Depth to Water [m]","South Wet Reach Depth to Water [m] ","South Incised Reach Saturation","South Typical Reach Saturation","South Wet Reach Saturation","South Incised Reach Exfiltration [mol/h]","South Typical Reach Exfiltration [mol/h]","South Wet Reach Exfiltration [mol/h]","South Incised Reach Water Content [mol]","South Typical Reach Water Content [mol]","South Wet Reach Water Content [mol]"
2.770560000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.332011379173e+00,1.415102845926e+00,1.106934195735e+00,9.912552213913e-01,9.909856063139e-01,9.953547268810e-01,-4.601485642080e+03,0.000000000000e+00,-3.009604318062e+03,1.064861219608e+10,5.134648678691e+09,9.596777880475e+09
2.770920000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.332125996875e+00,1.415102845926e+00,1.106144199572e+00,9.912572264847e-01,9.909870196849e-01,9.953560844785e-01,-1.875889352550e+03,0.000000000000e+00,3.391581949226e+03,1.064863646981e+10,5.134656567883e+09,9.596791601414e+09
2.771280000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329543705645e+00,1.415102845926e+00,1.105006398987e+00,9.912609697258e-01,9.909902547387e-01,9.953589420852e-01,-1.078089445240e+03,0.000000000000e+00,6.304413441649e+03,1.064868201184e+10,5.134674726955e+09,9.596820862954e+09
2.771640000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329384138752e+00,1.415102845926e+00,1.104121713978e+00,9.912646898343e-01,9.909934854325e-01,9.953616740562e-01,-9.564192519368e+02,0.000000000000e+00,7.387686470986e+03,1.064872726881e+10,5.134692856021e+09,9.596848821798e+09
2.772000000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329125043761e+00,1.415102845926e+00,1.103603142294e+00,9.912683913275e-01,9.909967101812e-01,9.953643093265e-01,-8.825939691820e+02,0.000000000000e+00,8.171029086783e+03,1.064877229705e+10,5.134710949282e+09,9.596875813260e+09
2.772360000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.328604138343e+00,1.415102845926e+00,1.099144697166e+00,9.912720760775e-01,9.909999282984e-01,9.953668663648e-01,-8.229935919556e+02,0.000000000000e+00,8.783728909821e+03,1.064881711984e+10,5.134729003524e+09,9.596902026678e+09
2.772720000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.328388816885e+00,1.414766524328e+00,1.098874411889e+00,9.912756868104e-01,9.910031394003e-01,9.953693584152e-01,-3.876860046115e+01,0.000000000000e+00,9.282083249933e+03,1.064886104196e+10,5.134747016810e+09,9.596927593712e+09
2.773080000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.328267456759e+00,1.414766524328e+00,1.098874411889e+00,9.912792821351e-01,9.910063430699e-01,9.953717950889e-01,3.322637657343e+01,0.000000000000e+00,9.699559931690e+03,1.064890478230e+10,5.134764987031e+09,9.596952609308e+09
2.773440000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.328085580847e+00,1.414766524328e+00,1.098660683522e+00,9.912828680485e-01,9.910095388682e-01,9.953741833708e-01,3.633996496822e+01,0.000000000000e+00,1.005729059673e+04,1.064894840701e+10,5.134782912308e+09,9.596977143455e+09
2.773800000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.328085580847e+00,1.414766524328e+00,1.098660683522e+00,9.912864450608e-01,9.910127266212e-01,9.953765287307e-01,3.528537955098e+01,0.000000000000e+00,1.036949465427e+04,1.064899192240e+10,5.134800791687e+09,9.597001250667e+09
2.774160000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.326208272218e+00,1.414391082488e+00,1.098660683522e+00,9.912900135240e-01,9.910159065222e-01,9.953788356244e-01,3.299233599977e+01,0.000000000000e+00,1.064553283905e+04,1.064903533318e+10,5.134818625796e+09,9.597024975102e+09
2.774520000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.326208272218e+00,1.413902750885e+00,1.098660683522e+00,9.912935736862e-01,9.910190784154e-01,9.953811076696e-01,3.053288875867e+01,0.000000000000e+00,1.089220817229e+04,1.064907864244e+10,5.134836414424e+09,9.597048352543e+09
2.774880000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.322664868359e+00,1.413902750885e+00,1.098660683522e+00,9.912971256227e-01,9.910222426272e-01,9.953833470260e-01,2.835005062219e+01,0.000000000000e+00,1.112466657308e+04,1.064912185150e+10,5.134854159147e+09,9.597071403841e+09
2.775240000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.322396680416e+00,1.413902750885e+00,1.096042982374e+00,9.913006695815e-01,9.910253990525e-01,9.953855558198e-01,2.671310518439e+01,0.000000000000e+00,1.134194403954e+04,1.064916496349e+10,5.134871859773e+09,9.597094150193e+09
2.775600000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.322396680416e+00,1.413902750885e+00,1.095784327241e+00,9.913042058751e-01,9.910285476324e-01,9.953877364490e-01,2.475836239523e+01,0.000000000000e+00,1.154010885864e+04,1.064920798253e+10,5.134889516269e+09,9.597116615533e+09
2.775960000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.322251307766e+00,1.412850288946e+00,1.095553333831e+00,9.913077346511e-01,9.910316883379e-01,9.953898909941e-01,2.305308681496e+01,0.000000000000e+00,1.172191643066e+04,1.064925091080e+10,5.134907128640e+09,9.597138820381e+09
2.776320000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.322110735331e+00,1.412850288946e+00,1.093526172560e+00,9.913112560689e-01,9.910348211648e-01,9.953920212177e-01,2.173399880971e+01,0.000000000000e+00,1.188978838472e+04,1.064929375033e+10,5.134924696968e+09,9.597160782183e+09
2.776680000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.321513461934e+00,1.412850288946e+00,1.093526172560e+00,9.913144445644e-01,9.910376172417e-01,9.953938272112e-01,9.079465606670e+00,0.000000000000e+00,1.162392917356e+04,1.064933250822e+10,5.134940368291e+09,9.597179387282e+09
2.777040000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.323267775196e+00,1.413902750885e+00,1.096885334752e+00,9.913054874060e-01,9.910281848583e-01,9.953847888799e-01,-3.220724422049e+02,0.000000000000e+00,8.641707409246e+02,1.064922276735e+10,5.134886967953e+09,9.597085609423e+09
2.777400000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.328427559644e+00,1.414766524328e+00,1.100475581662e+00,9.912882464446e-01,9.910104410085e-01,9.953684073792e-01,0.000000000000e+00,0.000000000000e+00,-6.260578045994e+03,1.064901177930e+10,5.134786621192e+09,9.596915812263e+09
2.777760000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.332438723118e+00,1.415102845926e+00,1.106631015738e+00,9.912656393967e-01,9.909872823636e-01,9.953472605859e-01,0.000000000000e+00,0.000000000000e+00,-1.060905756315e+04,1.064873520729e+10,5.134655682525e+09,9.596696708261e+09
2.778120000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.333385093903e+00,1.415771023747e+00,1.112175363866e+00,9.912417127700e-01,9.909627724774e-01,9.953250993379e-01,0.000000000000e+00,0.000000000000e+00,-1.280919830012e+04,1.064844250009e+10,5.134517102469e+09,9.596467130814e+09
2.778480000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.334417422919e+00,1.417359053544e+00,1.115128952215e+00,9.912209930441e-01,9.909414571224e-01,9.953061047318e-01,0.000000000000e+00,0.000000000000e+00,-1.246605089335e+04,1.064818897154e+10,5.134396555590e+09,9.596270292721e+09
2.778840000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.337196884734e+00,1.417359053544e+00,1.115470340436e+00,9.912061138359e-01,9.909259839695e-01,9.952926603051e-01,0.000000000000e+00,0.000000000000e+00,-1.024365463999e+04,1.064800680251e+10,5.134308996676e+09,9.596130821105e+09
2.779200000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.338306138513e+00,1.417359053544e+00,1.118355290140e+00,9.911983679634e-01,9.909176599070e-01,9.952857981625e-01,0.000000000000e+00,0.000000000000e+00,-5.793996371573e+03,1.064791180041e+10,5.134261807715e+09,9.596059427359e+09
2.779560000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.336721444807e+00,1.417359053544e+00,1.117165702654e+00,9.911998196919e-01,9.909185672351e-01,9.952873660068e-01,0.000000000000e+00,0.000000000000e+00,1.955461646432e+02,1.064792920662e+10,5.134266755373e+09,9.596075240776e+09
2.779920000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.336352789803e+00,1.417015900011e+00,1.113101179455e+00,9.912036733162e-01,9.909218986590e-01,9.952910115607e-01,0.000000000000e+00,0.000000000000e+00,3.134413214205e+03,1.064797597169e+10,5.134285386475e+09,9.596112552795e+09
2.780280000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.335792602469e+00,1.416589760423e+00,1.111001912907e+00,9.912075258745e-01,9.909252415361e-01,9.952945185626e-01,0.000000000000e+00,0.000000000000e+00,4.348507509988e+03,1.064802273050e+10,5.134304086297e+09,9.596148469121e+09
2.780640000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.335792602469e+00,1.416589760423e+00,1.110577160397e+00,9.912113765595e-01,9.909285933547e-01,9.952979344301e-01,0.000000000000e+00,0.000000000000e+00,5.103402080575e+03,1.064806948027e+10,5.134322842243e+09,9.596183474175e+09
2.781000000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.335580828259e+00,1.416296169949e+00,1.109830283423e+00,9.912152249596e-01,9.909319524412e-01,9.953012771671e-01,0.000000000000e+00,0.000000000000e+00,5.678646722206e+03,1.064811621589e+10,5.134341645579e+09,9.596217756450e+09
2.781360000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.335056247612e+00,1.415102845926e+00,1.105598930536e+00,9.912190706321e-01,9.909353176733e-01,9.953045560026e-01,0.000000000000e+00,0.000000000000e+00,6.162446227827e+03,1.064816293147e+10,5.134360489754e+09,9.596251410204e+09
2.781720000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.335056247612e+00,1.415102845926e+00,1.104799833016e+00,9.912229133192e-01,9.909386878216e-01,9.953077712258e-01,0.000000000000e+00,0.000000000000e+00,6.659900940301e+03,1.064820962301e+10,5.134379367179e+09,9.596284432134e+09
2.782080000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.334642390095e+00,1.415102845926e+00,1.104104441433e+00,9.912267527502e-01,9.909420617959e-01,9.953109283720e-01,0.000000000000e+00,0.000000000000e+00,7.102452713286e+03,1.064825628658e+10,5.134398271477e+09,9.596316880191e+09
2.782440000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.334429989066e+00,1.415102845926e+00,1.103890713066e+00,9.912305886459e-01,9.909454385044e-01,9.953140328443e-01,0.000000000000e+00,0.000000000000e+00,7.493406247783e+03,1.064830291785e+10,5.134417196469e+09,9.596348807977e+09
2.782800000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.333990815037e+00,1.415102845926e+00,1.103376843194e+00,9.912344206703e-01,9.909488169602e-01,9.953170889449e-01,0.000000000000e+00,0.000000000000e+00,7.843465423843e+03,1.064834951251e+10,5.134436136460e+09,9.596380257542e+09
2.783160000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.333990815037e+00,1.415102845926e+00,1.103376843194e+00,9.912382486723e-01,9.909521962874e-01,9.953201002725e-01,0.000000000000e+00,0.000000000000e+00,8.158899719753e+03,1.064839606810e+10,5.134455086308e+09,9.596411263802e+09
2.783520000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.333990815037e+00,1.415102845926e+00,1.103376843194e+00,9.912420723909e-01,9.909555759491e-01,9.953230698062e-01,0.000000000000e+00,0.000000000000e+00,8.445337075264e+03,1.064844258108e+10,5.134474042726e+09,9.596441855574e+09
2.783880000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.333657846577e+00,1.415102845926e+00,1.103376843194e+00,9.912458915419e-01,9.909589556060e-01,9.953260000587e-01,0.000000000000e+00,0.000000000000e+00,8.707399615716e+03,1.064848904777e+10,5.134493003523e+09,9.596472057177e+09
2.784240000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.331919576750e+00,1.415102845926e+00,1.101773996382e+00,9.912497058357e-01,9.909623345304e-01,9.953288934072e-01,0.000000000000e+00,0.000000000000e+00,8.948879121471e+03,1.064853546428e+10,5.134511964637e+09,9.596501891651e+09
2.784600000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.331504354643e+00,1.415102845926e+00,1.101275730244e+00,9.912535149735e-01,9.909657120507e-01,9.953317518083e-01,9.952502296978e-01,0.000000000000e+00,9.172537961187e+03,1.064858182632e+10,5.134530922040e+09,9.596531378156e+09
2.784960000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329267568560e+00,1.414766524328e+00,1.101005444966e+00,9.912573188000e-01,9.909690874091e-01,9.953345771104e-01,8.894147658258e-01,0.000000000000e+00,9.380402470461e+03,1.064862813161e+10,5.134549871104e+09,9.596560534557e+09
2.785320000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.327673862498e+00,1.414766524328e+00,1.101275730244e+00,9.912596789900e-01,9.909710149603e-01,9.953360788787e-01,-1.246628644127e+00,0.000000000000e+00,8.180537839542e+03,1.064865678589e+10,5.134560650249e+09,9.596575987033e+09
2.785680000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.331580296691e+00,1.415102845926e+00,1.102906738240e+00,9.912501302005e-01,9.909609820157e-01,9.953268625959e-01,-6.380363513964e-01,0.000000000000e+00,-1.315060363123e+03,1.064853986337e+10,5.134503876238e+09,9.596480417932e+09
2.786040000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.334955116337e+00,1.415102845926e+00,1.107359059415e+00,9.912335033917e-01,9.909438261873e-01,9.953112916223e-01,0.000000000000e+00,0.000000000000e+00,-6.819207961729e+03,1.064833644450e+10,5.134406873494e+09,9.596319102662e+09
2.786400000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.336654209002e+00,1.417359053544e+00,1.115804229704e+00,9.912026917014e-01,9.909124101651e-01,9.952827077760e-01,0.000000000000e+00,0.000000000000e+00,-1.516076297691e+04,1.064795963891e+10,5.134229313980e+09,9.596023184674e+09
2.786760000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.341747501862e+00,1.417930216393e+00,1.119781365698e+00,9.911778356001e-01,9.908869381775e-01,9.952599146095e-01,0.000000000000e+00,0.000000000000e+00,-1.401589969283e+04,1.064765564062e+10,5.134085327977e+09,9.595787247679e+09
2.787120000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.343567404342e+00,1.419920265650e+00,1.120110101631e+00,9.911542816080e-01,9.908627523484e-01,9.952385082022e-01,0.000000000000e+00,0.000000000000e+00,-1.453878629206e+04,1.064736751789e+10,5.133948588193e+09,9.595565589459e+09
2.787480000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.342415366692e+00,1.419920265650e+00,1.119853927983e+00,9.911488323623e-01,9.908567131602e-01,9.952340938413e-01,0.000000000000e+00,0.000000000000e+00,-6.565893067353e+03,1.064730064653e+10,5.133914337613e+09,9.595519596519e+09
2.787840000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.341244929391e+00,1.418659449797e+00,1.117910006395e+00,9.911529506422e-01,9.908602828659e-01,9.952384645684e-01,0.000000000000e+00,0.000000000000e+00,-4.444810641861e+02,1.064735069352e+10,5.133934339547e+09,9.595564428319e+09
2.788200000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.340748906321e+00,1.418659449797e+00,1.117581270462e+00,9.911539562474e-01,9.908607457120e-01,9.952397889415e-01,0.000000000000e+00,0.000000000000e+00,-8.423127045118e+02,1.064736268290e+10,5.133936797795e+09,9.595577728445e+09
2.788560000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.340428258212e+00,1.418088286949e+00,1.117121415455e+00,9.911580795366e-01,9.908643483475e-01,9.952438899664e-01,0.000000000000e+00,0.000000000000e+00,2.091579299357e+03,1.064741280727e+10,5.133956993317e+09,9.595619798064e+09
2.788920000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.340206204775e+00,1.417359053544e+00,1.115954912142e+00,9.911622007309e-01,9.908679626608e-01,9.952478784743e-01,0.000000000000e+00,0.000000000000e+00,3.013112448294e+03,1.064746291648e+10,5.133977259544e+09,9.595660731557e+09
2.789280000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.339811840970e+00,1.417015900011e+00,1.115954912142e+00,9.911663189774e-01,9.908715859044e-01,9.952517737120e-01,0.000000000000e+00,0.000000000000e+00,3.739434593740e+03,1.064751300498e+10,5.133997583296e+09,9.595700740023e+09
2.789640000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.339443185966e+00,1.417015900011e+00,1.114587957427e+00,9.911704339138e-01,9.908752161674e-01,9.952555953810e-01,0.000000000000e+00,0.000000000000e+00,4.278350121416e+03,1.064756306739e+10,5.134017953677e+09,9.595740018647e+09
2.790000000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.339036488677e+00,1.416589760423e+00,1.113223087122e+00,9.911745450851e-01,9.908788518659e-01,9.952593508986e-01,0.000000000000e+00,0.000000000000e+00,4.742933155211e+03,1.064761309775e+10,5.134038361510e+09,9.595778644157e+09
2.790360000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.337753214170e+00,1.416589760423e+00,1.110171671644e+00,9.911786520840e-01,9.908824915831e-01,9.952630461005e-01,0.000000000000e+00,0.000000000000e+00,5.152588633922e+03,1.064766309027e+10,5.134058798473e+09,9.595816673925e+09
2.790720000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.337599724125e+00,1.416589760423e+00,1.109793661603e+00,9.911827544311e-01,9.908861343133e-01,9.952666855006e-01,0.000000000000e+00,0.000000000000e+00,5.519571971464e+03,1.064771303870e+10,5.134079258736e+09,9.595854151924e+09
2.791080000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.335639032228e+00,1.416589760423e+00,1.108982205149e+00,9.911868516330e-01,9.908897792763e-01,9.952702706361e-01,0.000000000000e+00,0.000000000000e+00,5.874439969992e+03,1.064776293642e+10,5.134099737601e+09,9.595891091019e+09
2.791440000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.335215483809e+00,1.416296169949e+00,1.108085983267e+00,9.911909432435e-01,9.908934255317e-01,9.952738000949e-01,0.000000000000e+00,0.000000000000e+00,6.245008552736e+03,1.064781277736e+10,5.134120229750e+09,9.595927474177e+09
2.791800000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.335056247612e+00,1.415477433273e+00,1.107744055912e+00,9.911950288985e-01,9.908970719611e-01,9.952772775623e-01,0.000000000000e+00,0.000000000000e+00,6.579751223738e+03,1.064786255644e+10,5.134140728718e+09,9.595963339722e+09
2.792160000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.335056247612e+00,1.415102845926e+00,1.103890713066e+00,9.911991082546e-01,9.909007178193e-01,9.952807061412e-01,0.000000000000e+00,0.000000000000e+00,6.885604849155e+03,1.064791226877e+10,5.134161229952e+09,9.595998717850e+09
2.792520000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.334843846583e+00,1.415102845926e+00,1.103639075012e+00,9.912031810114e-01,9.909043622381e-01,9.952840884241e-01,0.000000000000e+00,0.000000000000e+00,7.167334101720e+03,1.064796191018e+10,5.134181728325e+09,9.596033633763e+09
2.792880000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.334429989066e+00,1.415102845926e+00,1.103067007911e+00,9.912072468242e-01,9.909080044298e-01,9.952874266582e-01,0.000000000000e+00,0.000000000000e+00,7.428165789911e+03,1.064801147587e+10,5.134202219090e+09,9.596068109209e+09
2.793240000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.334429989066e+00,1.415102845926e+00,1.102568741773e+00,9.912113053874e-01,9.909116436727e-01,9.952907228783e-01,0.000000000000e+00,0.000000000000e+00,7.670169554234e+03,1.064806096153e+10,5.134222697837e+09,9.596102163793e+09
2.793600000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.333990815037e+00,1.415102845926e+00,1.102568741773e+00,9.912153563960e-01,9.909152792869e-01,9.952939788455e-01,0.000000000000e+00,0.000000000000e+00,7.895824231280e+03,1.064811036289e+10,5.134243160394e+09,9.596135814513e+09
2.793960000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.333990815037e+00,1.415102845926e+00,1.102568741773e+00,9.912177087124e-01,9.909172119590e-01,9.952956811432e-01,0.000000000000e+00,0.000000000000e+00,6.537726759300e+03,1.064813899905e+10,5.134254011361e+09,9.596153381562e+09
2.794320000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.334955116337e+00,1.415102845926e+00,1.103639075012e+00,9.912127544709e-01,9.909118071567e-01,9.952908006002e-01,0.000000000000e+00,0.000000000000e+00,7.037887597274e+02,1.064807832448e+10,5.134223423927e+09,9.596102766116e+09
2.794680000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.335368973854e+00,1.415477433273e+00,1.105453644159e+00,9.912031598386e-01,9.909017327226e-01,9.952817715187e-01,0.000000000000e+00,0.000000000000e+00,-3.151848557316e+03,1.064796094119e+10,5.134166464081e+09,9.596009230581e+09
2.795040000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.335946092514e+00,1.416589760423e+00,1.112298448878e+00,9.911903566818e-01,9.908884224748e-01,9.952699113780e-01,0.000000000000e+00,0.000000000000e+00,-6.036022716632e+03,1.064780433989e+10,5.134091225822e+09,9.595886393051e+09
