# Observation File: centralHGUs.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [s]
# -----------------------------------------------------------------------------
# Observation Name: Central Flume Outflow [mol/h]
# Region: Central_Flume_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Incised1 Reach Outflow [mol/h]
# Region: Central_Incised1_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Typical Reach Outflow [mol/h]
# Region: Central_Typ_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Wet Reach Outflow [mol/h]
# Region: Central_Wet_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Incised1 Reach Depth to Water [m]
# Region: Central_Incised1_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Typical Reach Depth to Water [m]
# Region: Central_Typ_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Wet Reach Depth to Water [m] 
# Region: Central_Wet_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Incised1 Reach saturation
# Region: Central_Incised1_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Typical Reach Saturation
# Region: Central_Typ_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Wet Reach Saturation 
# Region: Central_Wet_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Incised1 Reach Exfiltration [mol/h]
# Region: Central_Incised1_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Typical Reach Exfiltration [mol/h]
# Region: Central_Typ_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Wet Reach Exfiltration [mol/h]
# Region: Central_Wet_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Incised1 Reach Water Content [mol]
# Region: Central_Incised1_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Typical Reach Water Content [mol]
# Region: Central_Typ_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Wet Reach Water Content [mol]
# Region: Central_Wet_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: AIMS Watershed Outflow [mol/h]
# Region: AIMS_watershed_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# =============================================================================
"time [s]","Central Flume Outflow [mol/h]","Central Incised1 Reach Outflow [mol/h]","Central Typical Reach Outflow [mol/h]","Central Wet Reach Outflow [mol/h]","Central Incised1 Reach Depth to Water [m]","Central Typical Reach Depth to Water [m]","Central Wet Reach Depth to Water [m] ","Central Incised1 Reach saturation","Central Typical Reach Saturation","Central Wet Reach Saturation ","Central Incised1 Reach Exfiltration [mol/h]","Central Typical Reach Exfiltration [mol/h]","Central Wet Reach Exfiltration [mol/h]","Central Incised1 Reach Water Content [mol]","Central Typical Reach Water Content [mol]","Central Wet Reach Water Content [mol]","AIMS Watershed Outflow [mol/h]"
3.792960000000e+07,-7.303393992891e+05,-8.334775966760e+05,0.000000000000e+00,4.082142307807e+05,8.057226210694e-01,1.036347666190e+00,6.849449846138e-01,9.969141150356e-01,9.938865202965e-01,9.980142537347e-01,4.197895091286e+05,5.630354260050e+04,3.497062597725e+05,1.372349449969e+10,4.331890014909e+09,1.410558024072e+10,-1.531745190784e+06
3.793320000000e+07,-7.272551201846e+05,-8.300315799108e+05,0.000000000000e+00,4.065178198239e+05,8.073842384173e-01,1.040327334304e+00,6.871180728061e-01,9.969032840555e-01,9.938751228755e-01,9.980047563527e-01,4.181590234215e+05,5.601632945966e+04,3.483216317998e+05,1.372332266718e+10,4.331835847699e+09,1.410542495189e+10,-1.525600097130e+06
3.793680000000e+07,-7.242510727076e+05,-8.266735893756e+05,0.000000000000e+00,4.048654605382e+05,8.077818039260e-01,1.040327334304e+00,6.872243364976e-01,9.968926199300e-01,9.938638401609e-01,9.979953930241e-01,4.165671540553e+05,5.573594821664e+04,3.469733399143e+05,1.372315348115e+10,4.331782223808e+09,1.410527185372e+10,-1.519623279658e+06
3.794040000000e+07,-7.213228539531e+05,-8.233991045082e+05,0.000000000000e+00,4.032555710177e+05,8.079467018607e-01,1.040327334304e+00,6.913943846869e-01,9.968821182775e-01,9.938526699546e-01,9.979861594394e-01,4.150107105726e+05,5.546191273276e+04,3.456604401666e+05,1.372298687218e+10,4.331729132938e+09,1.410512087643e+10,-1.513806288934e+06
3.794400000000e+07,-7.184664729011e+05,-8.202036921505e+05,0.000000000000e+00,4.016864014323e+05,8.081826657605e-01,1.040717443459e+00,6.943104619847e-01,9.968717747853e-01,9.938416110339e-01,9.979770526182e-01,4.134875969783e+05,5.519426193786e+04,3.443806054385e+05,1.372282277209e+10,4.331676570037e+09,1.410497197108e+10,-1.508140621422e+06
3.794760000000e+07,-7.156785132117e+05,-8.170847820153e+05,0.000000000000e+00,4.001554232355e+05,8.099769131198e-01,1.048561032393e+00,6.949688847770e-01,9.968615851913e-01,9.938306630512e-01,9.979680693139e-01,4.119981958744e+05,5.491921324552e+04,3.431310856061e+05,1.372266111405e+10,4.331624534114e+09,1.410482508426e+10,-1.502618503652e+06
3.795120000000e+07,-7.129571314722e+05,-8.140400514617e+05,0.000000000000e+00,3.986679914616e+05,8.099769131198e-01,1.049133309087e+00,6.950609947416e-01,9.968515454916e-01,9.938198250889e-01,9.979592055299e-01,4.105401675056e+05,5.464219260018e+04,3.419237081862e+05,1.372250183490e+10,4.331573020388e+09,1.410468015095e+10,-1.497233289675e+06
3.795480000000e+07,-7.103011897134e+05,-8.110667955136e+05,0.000000000000e+00,3.972206147635e+05,8.102609279121e-01,1.049133309087e+00,6.985647763931e-01,9.968416519423e-01,9.938090936141e-01,9.979504577492e-01,4.091111056246e+05,5.437463465431e+04,3.407470887506e+05,1.372234487524e+10,4.331522011791e+09,1.410453711474e+10,-1.491977513768e+06
3.795840000000e+07,-7.058643607578e+05,-8.062590907033e+05,0.000000000000e+00,3.937133173729e+05,8.106928663646e-01,1.049801351157e+00,6.993214846424e-01,9.968315336666e-01,9.937980390917e-01,9.979414629785e-01,4.053356632999e+05,5.364780397501e+04,3.369382774831e+05,1.372218438060e+10,4.331469475720e+09,1.410439003361e+10,-1.482612128238e+06
3.796200000000e+07,-6.924963354929e+05,-7.922211997016e+05,0.000000000000e+00,3.808118287830e+05,8.121231428549e-01,1.049801351157e+00,7.004758165552e-01,9.968195850064e-01,9.937848154856e-01,9.979306714689e-01,3.919240033991e+05,5.099289447729e+04,3.220119832043e+05,1.372199501337e+10,4.331406680425e+09,1.410421356969e+10,-1.452962874025e+06
3.796560000000e+07,-6.633824558554e+05,-7.616991282826e+05,0.000000000000e+00,3.542752145788e+05,8.158285507495e-01,1.049801351157e+00,7.016360343945e-01,9.968038999102e-01,9.937672292635e-01,9.979162473534e-01,3.666765590644e+05,4.590948668772e+04,2.938256532581e+05,1.372174669702e+10,4.331323257770e+09,1.410397774305e+10,-1.388570962553e+06
3.796920000000e+07,-6.271626915169e+05,-7.229776734023e+05,0.000000000000e+00,3.274476446399e+05,8.197687130311e-01,1.049801351157e+00,7.039515849906e-01,9.967855674248e-01,9.937465035334e-01,9.978992460025e-01,3.460813978184e+05,4.159875522479e+04,2.710087634001e+05,1.372145662166e+10,4.331225002346e+09,1.410369991342e+10,-1.309754016655e+06
3.797280000000e+07,-5.885359112554e+05,-6.809824647517e+05,0.000000000000e+00,3.023579438007e+05,8.256156642224e-01,1.051737019163e+00,7.071227094419e-01,9.967650401999e-01,9.937231288965e-01,9.978800902998e-01,3.270179968854e+05,3.754560965633e+04,2.500832452728e+05,1.372113190604e+10,4.331114227582e+09,1.410338697165e+10,-1.226547222599e+06
3.797640000000e+07,-5.598542686455e+05,-6.487388916608e+05,0.000000000000e+00,2.901545488094e+05,8.275459341502e-01,1.058881192720e+00,7.103093466778e-01,9.967449686828e-01,9.937001131293e-01,9.978613485763e-01,3.220035840155e+05,3.629099845608e+04,2.450402016863e+05,1.372081435309e+10,4.331005155461e+09,1.410308085807e+10,-1.165539848671e+06
3.798000000000e+07,-5.431190117398e+05,-6.289650412651e+05,0.000000000000e+00,2.870829737060e+05,8.297268109612e-01,1.058881192720e+00,7.136562794506e-01,9.967261655328e-01,9.936783934605e-01,9.978438068759e-01,3.224072778482e+05,3.619810344594e+04,2.461941011996e+05,1.372051675498e+10,4.330902207008e+09,1.410279432761e+10,-1.130316660088e+06
3.798360000000e+07,-5.426977788107e+05,-6.266187507430e+05,0.000000000000e+00,2.962908967432e+05,8.301121618808e-01,1.058881192720e+00,7.155989001200e-01,9.967103685627e-01,9.936599672358e-01,9.978291490410e-01,3.334985348333e+05,3.833811060380e+04,2.595080812795e+05,1.372026652845e+10,4.330814823869e+09,1.410255486187e+10,-1.130610572934e+06
3.798720000000e+07,-5.565580885062e+05,-6.399264469055e+05,0.000000000000e+00,3.132647159059e+05,8.301949104058e-01,1.060809051484e+00,7.148876638928e-01,9.966979109670e-01,9.936452543623e-01,9.978176898209e-01,3.486453407053e+05,4.138764413128e+04,2.774901941397e+05,1.372006893443e+10,4.330744987850e+09,1.410236757764e+10,-1.161877876603e+06
3.799080000000e+07,-5.813139925099e+05,-6.654955405590e+05,0.000000000000e+00,3.346928371499e+05,8.299136978344e-01,1.060809051484e+00,7.155579677660e-01,9.966887856306e-01,9.936342903377e-01,9.978094196103e-01,3.658676597042e+05,4.492896404861e+04,2.977316294636e+05,1.371992388999e+10,4.330692868473e+09,1.410223232135e+10,-1.216436138024e+06
3.799440000000e+07,-6.085828806469e+05,-6.946543040248e+05,0.000000000000e+00,3.527489459063e+05,8.299136978344e-01,1.058330744771e+00,7.160612298997e-01,9.966816523568e-01,9.936255942369e-01,9.978030520385e-01,3.777964897259e+05,4.744441634332e+04,3.116933967365e+05,1.371981028505e+10,4.330651465767e+09,1.410212809312e+10,-1.275784994241e+06
3.799800000000e+07,-6.276693780774e+05,-7.160380590603e+05,0.000000000000e+00,3.597181655603e+05,8.296155012011e-01,1.058330744771e+00,7.158551346777e-01,9.966744800880e-01,9.936168602554e-01,9.977966226246e-01,3.787047233710e+05,4.776883332044e+04,3.131586246587e+05,1.371969611048e+10,4.330609880830e+09,1.410202281321e+10,-1.316556097528e+06
3.800160000000e+07,-6.392079138964e+05,-7.296487875055e+05,0.000000000000e+00,3.623625814485e+05,8.296155012011e-01,1.058330744771e+00,7.166929801863e-01,9.966673039330e-01,9.936081265706e-01,9.977901735802e-01,3.790572992129e+05,4.792686620884e+04,3.138796696440e+05,1.371958193976e+10,4.330568303087e+09,1.410191722966e+10,-1.341706249473e+06
3.800520000000e+07,-6.452978101957e+05,-7.372338928153e+05,0.000000000000e+00,3.633869071343e+05,8.326439242772e-01,1.058330744771e+00,7.176586794569e-01,9.966601453669e-01,9.935994129493e-01,9.977837296173e-01,3.790860097384e+05,4.799632694849e+04,3.141873785269e+05,1.371946810221e+10,4.330526826963e+09,1.410181174590e+10,-1.355958434134e+06
3.800880000000e+07,-6.481172019919e+05,-7.409383667068e+05,0.000000000000e+00,3.637327492888e+05,8.326439242772e-01,1.057568940609e+00,7.176586794569e-01,9.966530183112e-01,9.935907308885e-01,9.977773054887e-01,3.789029189650e+05,4.801318326629e+04,3.142413725394e+05,1.371935480864e+10,4.330485506752e+09,1.410170660099e+10,-1.363344139402e+06
3.801240000000e+07,-6.491786621885e+05,-7.424357184469e+05,0.000000000000e+00,3.637411964875e+05,8.326439242772e-01,1.058789815531e+00,7.174995441061e-01,9.966459324394e-01,9.935820877070e-01,9.977709104348e-01,3.785726583322e+05,4.799534845257e+04,3.141303962969e+05,1.371924220441e+10,4.330444376713e+09,1.410160194435e+10,-1.366739104717e+06
3.801600000000e+07,-6.493295843900e+05,-7.427528109802e+05,0.000000000000e+00,3.635534456271e+05,8.326439242772e-01,1.058789815531e+00,7.171163155747e-01,9.966388944017e-01,9.935734883015e-01,9.977645504598e-01,3.781375107628e+05,4.795309225272e+04,3.139070511525e+05,1.371913038912e+10,4.330403459607e+09,1.410149787306e+10,-1.367919622516e+06
3.801960000000e+07,-6.489957480377e+05,-7.424392703284e+05,0.000000000000e+00,3.632386370402e+05,8.326439242772e-01,1.058789815531e+00,7.171163155747e-01,9.966319088197e-01,9.935649360403e-01,9.977582296166e-01,3.776252230686e+05,4.789268097773e+04,3.136043543237e+05,1.371901943146e+10,4.330362770946e+09,1.410139445240e+10,-1.367876763424e+06
3.802320000000e+07,-6.483848076588e+05,-7.417719974829e+05,0.000000000000e+00,3.628353638187e+05,8.328854157297e-01,1.058789815531e+00,7.174236863990e-01,9.966249788896e-01,9.935564333043e-01,9.977519506521e-01,3.770568950244e+05,4.781828459972e+04,3.132438498357e+05,1.371890937846e+10,4.330322321609e+09,1.410129172649e+10,-1.367131801211e+06
3.802680000000e+07,-6.476006973590e+05,-7.408901338192e+05,0.000000000000e+00,3.623676804379e+05,8.328854157297e-01,1.058789815531e+00,7.174236863990e-01,9.966181067109e-01,9.935479817262e-01,9.977457154704e-01,3.764464514377e+05,4.773306393805e+04,3.128402775615e+05,1.371880026028e+10,4.330282118993e+09,1.410118972584e+10,-1.365954873484e+06
3.803040000000e+07,-6.466999692098e+05,-7.398675185315e+05,0.000000000000e+00,3.618518007883e+05,8.351832089598e-01,1.058789815531e+00,7.174236863990e-01,9.966112935439e-01,9.935395824210e-01,9.977395254034e-01,3.758050040833e+05,4.763936981807e+04,3.124040898617e+05,1.371869209456e+10,4.330242168082e+09,1.410108847162e+10,-1.364490461826e+06
3.803400000000e+07,-6.457166878901e+05,-7.387472387477e+05,0.000000000000e+00,3.612991567247e+05,8.351832089598e-01,1.058789815531e+00,7.174236863990e-01,9.966045405588e-01,9.935312361221e-01,9.977333813641e-01,3.751411068238e+05,4.753900252806e+04,3.119428622836e+05,1.371858489791e+10,4.330202472116e+09,1.410098797818e+10,-1.362822740954e+06
3.803760000000e+07,-6.446737284329e+05,-7.375571784935e+05,0.000000000000e+00,3.607183214476e+05,8.351832089598e-01,1.062445656553e+00,7.188605502802e-01,9.965978484645e-01,9.935229432032e-01,9.977272839106e-01,3.744621184034e+05,4.743342632358e+04,3.114625124294e+05,1.371847867983e+10,4.330163032667e+09,1.410088825421e+10,-1.361005146301e+06
3.804120000000e+07,-6.435866551263e+05,-7.363160021085e+05,0.000000000000e+00,3.601157780111e+05,8.384630401418e-01,1.062445656553e+00,7.189731897350e-01,9.965912173464e-01,9.935147037564e-01,9.977212333602e-01,3.737722029199e+05,4.732387211682e+04,3.109674597059e+05,1.371837344003e+10,4.330123850040e+09,1.410078930440e+10,-1.359074273074e+06
3.804480000000e+07,-6.279818813518e+05,-7.201448569684e+05,0.000000000000e+00,3.427529844107e+05,8.406425476298e-01,1.063914444558e+00,7.194029141624e-01,9.965813072886e-01,9.935027001338e-01,9.977119984149e-01,3.542580034139e+05,4.343432198201e+04,2.891847763057e+05,1.371821648621e+10,4.330066867973e+09,1.410063831120e+10,-1.323749733470e+06
3.804840000000e+07,-6.203430934447e+05,-7.116477240442e+05,0.000000000000e+00,3.416161454571e+05,8.407926661440e-01,1.063914444558e+00,7.209930630981e-01,9.965729262518e-01,9.934923881871e-01,9.977042277316e-01,3.593883055779e+05,4.438481413119e+04,2.953364902617e+05,1.371808368751e+10,4.330017902235e+09,1.410051134861e+10,-1.308280173051e+06
3.805200000000e+07,-6.171794419080e+05,-7.076704768219e+05,0.000000000000e+00,3.431456003907e+05,8.429370951272e-01,1.063914444558e+00,7.215582890598e-01,9.965651669521e-01,9.934827488793e-01,9.976970417869e-01,3.609539149325e+05,4.469972853448e+04,2.974989317951e+05,1.371796067321e+10,4.329972114809e+09,1.410039390617e+10,-1.302976192462e+06
3.805560000000e+07,-6.061929304214e+05,-6.958026555252e+05,0.000000000000e+00,3.322986980252e+05,8.438764435469e-01,1.063914444558e+00,7.219576986595e-01,9.965552965352e-01,9.934706772884e-01,9.976878044166e-01,3.478900728060e+05,4.208562839534e+04,2.830380581557e+05,1.371780435265e+10,4.329914823602e+09,1.410024292562e+10,-1.278301704176e+06
3.805920000000e+07,-5.898519122741e+05,-6.783153665077e+05,0.000000000000e+00,3.186173167222e+05,8.446623276004e-01,1.063914444558e+00,7.250300545610e-01,9.965438405779e-01,9.934567561266e-01,9.976770211248e-01,3.363384917141e+05,3.968993546647e+04,2.702313553805e+05,1.371762304098e+10,4.329848794559e+09,1.410006675136e+10,-1.241833302009e+06
3.806280000000e+07,-5.605803085324e+05,-6.471625175158e+05,0.000000000000e+00,2.933850404810e+05,8.493872071683e-01,1.064454086131e+00,7.265988039143e-01,9.965286178451e-01,9.934385006779e-01,9.976625748770e-01,3.123861508437e+05,3.472183960209e+04,2.433450645864e+05,1.371738232077e+10,4.329762275789e+09,1.409983080071e+10,-1.176791831685e+06
3.806640000000e+07,-5.234215008963e+05,-6.071550091087e+05,0.000000000000e+00,2.656354768735e+05,8.516007325013e-01,1.065631068131e+00,7.342892987470e-01,9.965101606546e-01,9.934164506006e-01,9.976449571030e-01,2.895875369877e+05,3.011511526767e+04,2.182675056107e+05,1.371709060075e+10,4.329657815073e+09,1.409954319126e+10,-1.094876083351e+06
3.807000000000e+07,-5.247514070809e+05,-6.064923729174e+05,0.000000000000e+00,2.876022901039e+05,8.540145826981e-01,1.064454086131e+00,7.335893960318e-01,9.964998526654e-01,9.934035618989e-01,9.976352727702e-01,3.258854480449e+05,3.701690128490e+04,2.591780921352e+05,1.371692736541e+10,4.329596703868e+09,1.409938514576e+10,-1.102364410867e+06
3.807360000000e+07,-5.442860202786e+05,-6.253193360674e+05,0.000000000000e+00,3.129380872704e+05,8.545772751144e-01,1.064454086131e+00,7.343152141599e-01,9.964932534563e-01,9.933948425639e-01,9.976291346595e-01,3.449710439907e+05,4.093215739419e+04,2.817427744958e+05,1.371682250596e+10,4.329555267342e+09,1.409928484025e+10,-1.148893643742e+06
3.807720000000e+07,-5.685854200573e+05,-6.503286227086e+05,0.000000000000e+00,3.301155035233e+05,8.564904724285e-01,1.064454086131e+00,7.345238707877e-01,9.964881629682e-01,9.933878451424e-01,9.976244391399e-01,3.546110206288e+05,4.300210589000e+04,2.931054058015e+05,1.371674142802e+10,4.329521959700e+09,1.409920801646e+10,-1.201189437513e+06
3.808080000000e+07,-5.867129176093e+05,-6.701458818954e+05,0.000000000000e+00,3.366896746383e+05,8.562485244767e-01,1.070423414763e+00,7.345238707877e-01,9.964830124996e-01,9.933807911312e-01,9.976196656198e-01,3.555321430664e+05,4.332924608974e+04,2.945665675623e+05,1.371665943441e+10,4.329488381781e+09,1.409912988769e+10,-1.238649662620e+06
3.808440000000e+07,-5.979999565172e+05,-6.832947098161e+05,0.000000000000e+00,3.392386188494e+05,8.560285992555e-01,1.070423414763e+00,7.345238707877e-01,9.964778327818e-01,9.933737167476e-01,9.976148537605e-01,3.559766106275e+05,4.350460702213e+04,2.953412108517e+05,1.371657702624e+10,4.329454711600e+09,1.409905114507e+10,-1.262624631672e+06
3.808800000000e+07,-6.041150426240e+05,-6.908527451992e+05,0.000000000000e+00,3.403142639464e+05,8.560285992555e-01,1.070423414763e+00,7.342792745209e-01,9.964726425356e-01,9.933666414987e-01,9.976100257640e-01,3.561494099818e+05,4.359757507032e+04,2.957352685091e+05,1.371649449217e+10,4.329421042191e+09,1.409897215181e+10,-1.276671808683e+06
3.809160000000e+07,-6.071044341417e+05,-6.947272112768e+05,0.000000000000e+00,3.407815211024e+05,8.560285992555e-01,1.070423414763e+00,7.342792745209e-01,9.964674539297e-01,9.933595765548e-01,9.976051948483e-01,3.561470687361e+05,4.364170280030e+04,2.959094156903e+05,1.371641201802e+10,4.329387426491e+09,1.409889312182e+10,-1.284292181760e+06
3.809520000000e+07,-6.084238437824e+05,-6.965027302552e+05,0.000000000000e+00,3.409476779821e+05,8.560285992555e-01,1.070423414763e+00,7.342792745209e-01,9.964622755968e-01,9.933525288968e-01,9.976003694514e-01,3.560185476857e+05,4.365424593613e+04,2.959406588711e+05,1.371632973511e+10,4.329353897378e+09,1.409881419159e+10,-1.288131200580e+06
3.809880000000e+07,-6.088885794107e+05,-6.971647134941e+05,0.000000000000e+00,3.409389427838e+05,8.590895692800e-01,1.070423414763e+00,7.340290802103e-01,9.964571135288e-01,9.933455032423e-01,9.975955552034e-01,3.558011874903e+05,4.364478498092e+04,2.958740211243e+05,1.371624773377e+10,4.329320476934e+09,1.409873545217e+10,-1.289873195438e+06
3.810240000000e+07,-6.089041806929e+05,-6.972386349035e+05,0.000000000000e+00,3.408165437352e+05,8.594072811761e-01,1.070423414763e+00,7.340290802103e-01,9.964519722264e-01,9.933385028890e-01,9.975907560272e-01,3.555168189953e+05,4.361907595602e+04,2.957374774860e+05,1.371616608144e+10,4.329287180493e+09,1.409865696692e+10,-1.290469225245e+06
3.810600000000e+07,-6.086654418306e+05,-6.969862046729e+05,0.000000000000e+00,3.406146232263e+05,8.594072811761e-01,1.070423414763e+00,7.340290802103e-01,9.964468549966e-01,9.933315302340e-01,9.975859747484e-01,3.551825462733e+05,4.358089716564e+04,2.955493132915e+05,1.371608482774e+10,4.329254019149e+09,1.409857878139e+10,-1.290417548444e+06
3.810960000000e+07,-6.082682833274e+05,-6.965367706749e+05,0.000000000000e+00,3.403542996939e+05,8.606736918624e-01,1.070423414763e+00,7.340290802103e-01,9.964417643005e-01,9.933245870679e-01,9.975812134483e-01,3.548097182116e+05,4.353287685820e+04,2.953220859215e+05,1.371600400943e+10,4.329221001141e+09,1.409850092911e+10,-1.289972163880e+06
3.811320000000e+07,-6.077638042291e+05,-6.959577494762e+05,0.000000000000e+00,3.400495103648e+05,8.606736918624e-01,1.070423414763e+00,7.340290802103e-01,9.964367019458e-01,9.933176747238e-01,9.975764737000e-01,3.544075280309e+05,4.347695841703e+04,2.950645427309e+05,1.371592365332e+10,4.329188132559e+09,1.409842343533e+10,-1.289266051092e+06
3.811680000000e+07,-6.071818115182e+05,-6.952871896111e+05,0.000000000000e+00,3.397100643988e+05,8.606736918624e-01,1.070423414763e+00,7.340290802103e-01,9.964316693039e-01,9.933107941810e-01,9.975717567150e-01,3.539825504136e+05,4.341464494234e+04,2.947831066461e+05,1.371584377957e+10,4.329155417843e+09,1.409834631944e+10,-1.288373779063e+06
3.812040000000e+07,-6.065414405474e+05,-6.945488035432e+05,0.000000000000e+00,3.393431143661e+05,8.609918667770e-01,1.070423414763e+00,7.341648606885e-01,9.964266673904e-01,9.933039461450e-01,9.975670634335e-01,3.535400026279e+05,4.334711937265e+04,2.944826086239e+05,1.371576440299e+10,4.329122860156e+09,1.409826959640e+10,-1.287341289761e+06
3.812400000000e+07,-6.058558603654e+05,-6.937584978552e+05,0.000000000000e+00,3.389540743021e+05,8.609918667770e-01,1.070423414763e+00,7.341648606885e-01,9.964216969546e-01,9.932971311382e-01,9.975623945863e-01,3.530837056026e+05,4.327529642121e+04,2.941667304903e+05,1.371568553437e+10,4.329090461806e+09,1.409819327781e+10,-1.286199660084e+06
3.812760000000e+07,-6.051345999426e+05,-6.929276210690e+05,0.000000000000e+00,3.385470942596e+05,8.612338147288e-01,1.070423414763e+00,7.341648606885e-01,9.964167585409e-01,9.932903495160e-01,9.975577507414e-01,3.526167126526e+05,4.319995739192e+04,2.938382978070e+05,1.371560718140e+10,4.329058224335e+09,1.409811737262e+10,-1.284971352655e+06
3.813120000000e+07,-6.015254251096e+05,-6.891006075180e+05,0.000000000000e+00,3.348750157638e+05,8.617090261373e-01,1.070423414763e+00,7.344150549991e-01,9.964112185650e-01,9.932828727064e-01,9.975525076842e-01,3.483030338186e+05,4.237769965164e+04,2.893433457127e+05,1.371551934938e+10,4.329022702222e+09,1.409803167778e+10,-1.277110413437e+06
3.813480000000e+07,-5.889667606389e+05,-6.759593992238e+05,0.000000000000e+00,3.221547468839e+05,8.625259716745e-01,1.070423414763e+00,7.381980010019e-01,9.964034547185e-01,9.932728660736e-01,9.975451148851e-01,3.351534941663e+05,3.971242921425e+04,2.744819126626e+05,1.371539645673e+10,4.328975221504e+09,1.409791088909e+10,-1.248846153651e+06
3.813840000000e+07,-5.750559958429e+05,-6.610513337961e+05,0.000000000000e+00,3.124320320116e+05,8.642640155755e-01,1.070423414763e+00,7.387294275895e-01,9.963949804266e-01,9.932620277283e-01,9.975370334976e-01,3.288518227979e+05,3.835959792472e+04,2.674706914020e+05,1.371526237671e+10,4.328923817430e+09,1.409777892005e+10,-1.218554233689e+06
3.814200000000e+07,-5.408724742126e+05,-6.248242372958e+05,0.000000000000e+00,2.805401478715e+05,8.654448786100e-01,1.071600396763e+00,7.406737104003e-01,9.963807418516e-01,9.932446238303e-01,9.975233529961e-01,2.955455847079e+05,3.157906125942e+04,2.300235729266e+05,1.371503738859e+10,4.328841365466e+09,1.409755555663e+10,-1.141944380197e+06
3.814560000000e+07,-4.908350237325e+05,-5.713683874441e+05,0.000000000000e+00,2.398118835623e+05,8.667493388240e-01,1.074442709674e+00,7.431070603356e-01,9.963607727273e-01,9.932206478503e-01,9.975040745465e-01,2.598275206825e+05,2.434792919230e+04,1.909178375476e+05,1.371472207532e+10,4.328727834277e+09,1.409724097294e+10,-1.029927665258e+06
3.814920000000e+07,-4.646451211666e+05,-5.416720676152e+05,0.000000000000e+00,2.360906301268e+05,8.680234906512e-01,1.074442709674e+00,7.436084926454e-01,9.963447522515e-01,9.932009762608e-01,9.974886567216e-01,2.716259031784e+05,2.650567398890e+04,2.039177008017e+05,1.371446899894e+10,4.328634696690e+09,1.409698955588e+10,-9.742841625498e+05
3.815280000000e+07,-4.585745236105e+05,-5.329096007606e+05,0.000000000000e+00,2.462468340579e+05,8.718430363079e-01,1.073976029025e+00,7.469266237571e-01,9.963320839772e-01,9.931849998653e-01,9.974764888294e-01,2.841495558672e+05,2.882440725660e+04,2.181867784591e+05,1.371426865161e+10,4.328559017828e+09,1.409679105393e+10,-9.639154309133e+05
3.815640000000e+07,-4.565938916658e+05,-5.291416714597e+05,0.000000000000e+00,2.482191176199e+05,8.718430363079e-01,1.074386976792e+00,7.478008800095e-01,9.963194303325e-01,9.931689803953e-01,9.974643033318e-01,2.816802555281e+05,2.827865949221e+04,2.161246543260e+05,1.371406846511e+10,4.328483110966e+09,1.409659217228e+10,-9.592538905081e+05
3.816000000000e+07,-4.440316935154e+05,-5.152299108290e+05,0.000000000000e+00,2.335268680980e+05,8.733757980400e-01,1.076354767762e+00,7.540225960978e-01,9.963036884008e-01,9.931494040794e-01,9.974490782898e-01,2.631064508691e+05,2.461602854447e+04,1.962664263878e+05,1.371381958128e+10,4.328390371805e+09,1.409634367913e+10,-9.282527513171e+05
3.816360000000e+07,-4.630642983875e+05,-5.344030592825e+05,0.000000000000e+00,2.618625637393e+05,8.723409611607e-01,1.075305570870e+00,7.523588478836e-01,9.962965594042e-01,9.931394938126e-01,9.974422422023e-01,3.028557769196e+05,3.223391050739e+04,2.403177349626e+05,1.371370646223e+10,4.328343370472e+09,1.409623213054e+10,-9.728181076020e+05
